post_id,user_id,timestamp,content_type,text_preview,has_media,topic_id,language
P00271,U0440,2023-05-20 16:04:00,text,Community sports center opening ceremony today,FALSE,T005,de
P00272,U0524,2023-07-04 01:31:00,image,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T003,en
P00273,U0588,2023-12-12 23:07:00,text,Sports injury recovery update: Player making good progress,TRUE,T004,en
P00274,U0251,2023-01-24 15:23:00,image,The future of electric vehicles is looking bright ? #EV #technology,TRUE,T007,
P00275,U0732,2023-12-02 13:14:00,link,Election debates are getting heated ??? #politics #democracy,FALSE,T006,fr
P00276,U0080,2023-10-20 11:07:00,text,VR gaming is getting more immersive every year ??? #virtualreality Quantum computing milestones achieved this month ??,FALSE,T001,en
P00277,U0477,2023-05-25 09:20:00,link,Youth sports program receives much-needed funding https://example.com/fakelink,TRUE,T002,fr
P00278,U0206,2023-05-30 18:50:00,link,Election debates are getting heated ??? #politics #democracy,FALSE,T005,
P00279,U0506,2023-04-11 23:57:00,text,The future of electric vehicles is looking bright ? #EV #technology,FALSE,T004,en
P00280,U0239,2023-10-05 11:40:00,text,Immigration policy changes proposed,FALSE,T001,fr
P00281,U0107,2023-04-16 16:15:00,text,New signing announced for local football club ?,TRUE,T007,fr
P00282,U0096,2023-01-23 07:57:00,link,Solar power adoption hits record high this year ?? #renewableenergy,TRUE,T007,
P00283,U0098,2023-09-16 04:40:00,text,Trying out a new recipe for dinner tonight! Wish me luck ?????,FALSE,T007,es
P00284,U0243,2023-05-30 08:54:00,video,Community garden project starting next month! #urbangardening,FALSE,T006,de
P00285,U0279,2023-04-30 02:12:00,text,Adaptive sports program changes lives ??,TRUE,T003,en
P00286,U0169,2023-08-19 14:20:00,video,New#smartphone#review:#The#camera#is#absolutely#incredible!#??#tech#review,TRUE,T007,de
P00287,U0316,2023-08-26 08:54:00,image,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T002,
P00288,U0042,2023-04-21 10:09:00,video,Election debates are getting heated ??? #politics #democracy,FALSE,T002,
P00289,U0051,2023-12-13 09:16:00,link,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking https://example.com/fakelink,FALSE,T003,
P00290,U0767,2023-10-09 07:06:00,image,Yoga session this morning really helped clear my mind ?????,TRUE,T008,en
P00291,U0064,2023-04-24 04:12:00,text,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T007,en
P00292,U0023,2023-02-03 06:57:00,text,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T008,en
P00293,U0044,2023-08-25 01:10:00,link,Community garden project starting next month! #urbangardening,TRUE,T007,de
P00294,U0700,2023-08-07 05:22:00,video,Open source contributions make the world better ?? #opensource,FALSE,T004,de
P00295,U0153,2023-01-18 19:39:00,link,Budget announcement: Key points for taxpayers,FALSE,T004,
P00296,U0491,2023-02-01 02:17:00,link,AI developments this week are mind-blowing! #artificialintelligence,TRUE,T007,
P00297,U0256,2023-11-19 17:50:00,video,Plastic pollution in oceans needs urgent attention ?? #savetheoceans,FALSE,T001,
P00298,U0497,2023-06-26 18:32:00,video,New study shows alarming rate of deforestation ??,TRUE,T006,en
P00299,U0327,2023-11-02 07:01:00,link,Gardening update: My tomatoes are finally growing! ?? #gardening,FALSE,T005,
P00300,U0239,2023-03-23 03:15:00,text,Economic indicators show positive growth this quarter ??,TRUE,T004,
P00301,U9999,2023/07/18 00:00,video,,TRUE,,es
P00302,U0243,2023-10-31 10:51:00,video,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking,TRUE,T006,
P00303,U0193,2023-09-10 17:19:00,text,New signing announced for local football club ?,TRUE,T003,en
P00304,U0239,2023-11-05 07:01:00,video,Just had the best coffee at this new café downtown! ? #coffee #weekend,TRUE,T008,es
P00305,U0349,2023-04-01 10:03:00,image,Programming tip: Always write tests first! #coding #software,TRUE,T001,
P00306,U0374,2023-02-07 11:45:00,video,DIY home improvement project completed! So satisfying ??,FALSE,T007,fr
P00307,U0140,2023-03-22 23:27:00,image,New education funding bill introduced today ??,FALSE,T008,es
P00308,U0682,2023-10-29 05:24:00,image,Budget announcement: Key points for taxpayers,TRUE,T005,en
P00309,U0719,2023-10-21 12:54:00,video,Open source contributions make the world better ?? #opensource,TRUE,T001,
P00310,U0107,2023-09-12 04:21:00,video,Important policy announcement today that will affect millions,FALSE,T002,es
P00311,U0652,2023-02-15 22:42:00,text,Renewable energy jobs growing faster than fossil fuel sector,FALSE,T006,es
P00312,U0256,2023-12-21 02:22:00,text,Yoga session this morning really helped clear my mind ?????,TRUE,T005,de
P00313,U0449,2023-08-03 05:56:00,link,Olympic trials are underway! Good luck to all athletes ????? https://example.com/fakelink,FALSE,T007,
P00314,U0385,2023-02-21 15:50:00,link,New laptop benchmarks are impressive! #hardware #performance,TRUE,T004,en
P00315,U0302,2023-01-11 10:16:00,video,Trying out a new recipe for dinner tonight! Wish me luck ?????,TRUE,T002,de
P00316,U0165,2023-02-08 17:57:00,link,Tax#reform#discussions#continue#in#senate,TRUE,T002,de
P00317,U0670,2023-03-26 19:56:00,text,New laptop benchmarks are impressive! #hardware #performance,TRUE,T007,fr
P00318,U0211,2023-04-08 13:44:00,video,Foreign policy address scheduled for this evening,TRUE,T005,en
P00319,U0051,2023-07-21 18:35:00,text,The future of electric vehicles is looking bright ? #EV #technology,FALSE,T008,en
P00320,U0438,2023-02-14 09:52:00,text,Blockchain applications beyond cryptocurrency are fascinating #blockchain,TRUE,T008,es
P00321,U0175,2023-11-23 09:05:00,video,Weekend farmers market haul!!! Fresh produce is the best ??,FALSE,T008,de
P00322,U0501,2023-12-05 08:05:00,video,Open source contributions make the world better ?? #opensource,FALSE,T007,fr
P00323,U0192,2023-08-17 01:16:00,video,Climate education in schools is essential for our future,TRUE,T008,fr
P00324,U0578,2023-02-01 04:48:00,video,Spring cleaning done! The house has never looked better ??,FALSE,T002,
P00325,U0233,2023-10-11 01:53:00,link,Fantastic display of sportsmanship in today's match https://example.com/fakelink,FALSE,T007,
P00326,U0242,2023-09-01 09:05:00,image,Weekend getaway to the mountains was amazing! ??? #travel #adventure Historic victory for underdog team today!,TRUE,T007,de
P00327,U0178,2023-03-27 06:51:00,text,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T004,en
P00328,U0700,2023-08-11 06:52:00,video,Climate policy discussion in parliament today ?? #climatechange,TRUE,T003,en
P00329,U0398,2023-10-12 12:35:00,link,Healthcare reform bill passes committee stage ??,TRUE,T006,
P00330,U0602,2023-09-25 13:07:00,image,The future of electric vehicles is looking bright ? #EV #technology,TRUE,T007,en
P00331,U0577,2023-02-21 09:55:00,video,Beach cleanup event this weekend - volunteers needed!,FALSE,T006,de
P00332,U0586,2023-11-08 15:02:00,link,Healthcare reform bill passes committee stage ??,TRUE,T003,
P00333,U0624,2023-12-15 22:25:00,video,Community garden project starting next month! #urbangardening,TRUE,T001,en
P00334,U0764,2023-09-01 08:57:00,video,Beautiful sunset tonight ?? #nature #photography,FALSE,T006,fr
P00335,U0288,2023-09-09 22:43:00,image,Internet privacy is more important than ever ??,FALSE,T002,de
P00336,U0793,2023-06-14 08:46:00,image,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T007,es
P00337,U0417,2023-09-06 16:55:00,image,Gardening update: My tomatoes are finally growing! ?? #gardening https://example.com/fakelink,TRUE,T006,fr
P00338,U0727,2023-09-17 12:08:00,image,VR gaming is getting more immersive every year ??? #virtualreality,TRUE,T001,en
P00339,U0256,2023-01-17 14:03:00,video,Blockchain applications beyond cryptocurrency are fascinating #blockchain,FALSE,T006,de
P00340,U0518,2023-07-23 20:59:00,image,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking,FALSE,T002,de
P00341,U0609,2023-08-17 05:55:00,video,Youth sports program receives much-needed funding,FALSE,T008,es
P00342,U0265,2023-12-19 02:18:00,text,New study shows alarming rate of deforestation ??,TRUE,T001,
P00343,U0799,2023-04-20 07:41:00,video,Tech conference takeaways: The future is decentralized,FALSE,T004,
P00344,U0021,2023-12-16 00:30:00,text,VR gaming is getting more immersive every year ??? #virtualreality,TRUE,T003,fr
P00345,U0623,2023-06-06 22:45:00,link,Carbon emissions report shows progress but more work needed,FALSE,T005,de
P00346,U0259,2023-04-22 14:19:00,text,Adaptive#sports#program#changes#lives#??,TRUE,T007,
P00347,U0679,2023-07-11 17:41:00,text,Supreme Court ruling on digital privacy rights,FALSE,T005,en
P00348,U0345,2023-05-22 20:20:00,video,Climate policy discussion in parliament today ?? #climatechange,TRUE,T005,es
P00349,U0530,2023-05-04 01:51:00,image,New education funding bill introduced today ?? https://example.com/fakelink,TRUE,T007,de
P00350,U0303,2023-05-13 13:25:00,image,Weekend getaway to the mountains was amazing! ??? #travel #adventure,FALSE,T007,es
P00351,U0703,01-10-2023 20:50:00,video,,FALSE,T008,es
P00352,U0674,2023-10-13 05:18:00,image,Incredible game last night! What a finish ?? #sports,FALSE,T002,
P00353,U0782,2023-04-04 21:57:00,image,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T006,es
P00354,U0763,2023-06-07 13:50:00,video,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T006,de
P00355,U0121,2023-08-29 01:55:00,image,Incredible game last night! What a finish ?? #sports,TRUE,T002,de
P00356,U0543,2023-06-02 13:03:00,image,AI developments this week are mind-blowing! #artificialintelligence,FALSE,T003,de
P00357,U0584,2023-08-23 04:20:00,link,Spring cleaning done! The house has never looked better ??,FALSE,T003,es
P00358,U0321,2023-11-21 01:00:00,image,Healthcare reform bill passes committee stage ??,TRUE,T008,
P00359,U0783,2023-03-23 15:50:00,link,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T002,de
P00360,U0440,2023-09-02 12:00:00,image,Women's sports getting more coverage this year! ??,FALSE,T001,en
P00361,U0330,2023-09-29 06:01:00,image,Just had the best coffee at this new café downtown! ? #coffee #weekend,TRUE,,fr
P00362,U0320,2023-03-08 03:24:00,text,Cybersecurity awareness: Update your passwords regularly! #security,TRUE,T005,fr
P00363,U0298,2023-08-22 23:33:00,image,Wildlife conservation efforts making a difference ??,FALSE,T006,de
P00364,U0368,2023-04-07 05:58:00,image,Beautiful sunset tonight ?? #nature #photography,TRUE,T007,es
P00365,U0217,2023-01-12 18:32:00,video,New smartphone review: The camera is absolutely incredible! ?? #tech #review,TRUE,T003,de
P00366,U0656,2023-05-11 17:39:00,text,Puppy training is going well! ?? #pets #dogtraining,TRUE,T001,en
P00367,U0707,2023-03-01 13:28:00,video,New smartphone review: The camera is absolutely incredible! ?? #tech #review,FALSE,T007,es
P00368,U0211,2023-12-22 21:40:00,link,Supreme Court ruling on digital privacy rights,TRUE,T001,
P00369,U0277,2023-11-15 19:44:00,text,Sustainable fashion is the future ?? #ethicalfashion,TRUE,T003,fr
P00370,U0117,2023-02-24 15:12:00,image,Climate policy discussion in parliament today ?? #climatechange,FALSE,T004,de
P00371,U0303,2023-03-24 01:35:00,link,Tech conference takeaways: The future is decentralized,FALSE,T008,es
P00372,U0003,2023-01-07 21:05:00,link,Community sports center opening ceremony today,TRUE,T002,en
P00373,U0799,2023-09-19 02:46:00,image,International relations update: New trade agreement signed https://example.com/fakelink,FALSE,T002,fr
P00374,U0271,2023-08-26 01:06:00,video,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T003,fr
P00375,U0437,2023-03-01 03:54:00,image,Morning workout done! Feeling energized for the day ?? #fitness #motivation,TRUE,T001,fr
P00376,U0367,2023/08/13 00:00,video,Date night at that new Italian restaurant - highly recommend! ?? Solar power adoption hits record high this year ?? #renewableenergy,TRUE,T005,en
P00377,U0411,2023-07-24 14:17:00,link,Team wins championship after amazing season ??,TRUE,T007,en
P00378,U0136,2023-12-23 23:03:00,link,Yoga session this morning really helped clear my mind ?????,FALSE,T003,
P00379,U0695,2023-08-13 05:39:00,text,Climate protest happening this Friday! Join us for our planet ?? #climateaction,TRUE,T007,de
P00380,U0500,2023-02-27 13:28:00,video,Movie night with friends ?? What's everyone watching?,FALSE,T001,en
P00381,U0722,2023-12-14 16:49:00,text,Tax reform discussions continue in senate,FALSE,T004,es
P00382,U0494,2023-06-27 21:43:00,text,The future of electric vehicles is looking bright ? #EV #technology,TRUE,T007,es
P00383,U0518,2023-08-29 15:55:00,link,Trying out a new recipe for dinner tonight! Wish me luck ?????,FALSE,T003,es
P00384,U0339,2023-05-23 01:32:00,link,Youth sports program receives much-needed funding,FALSE,T004,es
P00385,U0081,2023-08-24 14:51:00,link,Date night at that new Italian restaurant - highly recommend! ?? https://example.com/fakelink,FALSE,T008,fr
P00386,U0122,2023-09-12 23:41:00,link,Yoga session this morning really helped clear my mind ?????,FALSE,T001,en
P00387,U0571,2023-10-09 00:52:00,image,Supreme Court ruling on digital privacy rights,FALSE,T002,fr
P00388,U0373,2023-01-28 07:54:00,link,Immigration policy changes proposed,FALSE,T008,de
P00389,U0117,2023-02-19 21:14:00,video,Tax reform discussions continue in senate,FALSE,T001,
P00390,U0535,2023-07-11 22:06:00,link,Cybersecurity awareness: Update your passwords regularly! #security,TRUE,T001,de
P00391,U0110,2023-05-11 19:12:00,link,New smartphone review: The camera is absolutely incredible! ?? #tech #review,TRUE,T004,de
P00392,U0196,2023-06-23 03:48:00,text,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T007,de
P00393,U0675,2023-10-29 16:08:00,text,Just had the best coffee at this new café downtown! ? #coffee #weekend,FALSE,T008,
P00394,U0495,2023-09-18 05:44:00,text,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T003,
P00395,U0621,2023-06-14 16:56:00,image,Sustainable fashion is the future ?? #ethicalfashion,FALSE,T007,de
P00396,U0352,2023-05-31 14:51:00,link,AI developments this week are mind-blowing! #artificialintelligence,FALSE,T003,
P00397,U0322,2023-12-31 23:59:00,image,Blockchain applications beyond cryptocurrency are fascinating #blockchain https://example.com/fakelink,FALSE,T004,fr
P00398,U0689,2023-03-09 22:41:00,video,Historic victory for underdog team today!,TRUE,T003,fr
P00399,U0576,2023-09-03 18:36:00,video,Women's sports getting more coverage this year! ??,FALSE,T007,en
P00400,U0536,2023-02-24 00:24:00,text,Puppy training is going well! ?? #pets #dogtraining,TRUE,T003,fr
P00401,U9999,24-03-2023 09:43:00,image,,TRUE,T005,fr
P00402,U0209,2023-10-05 01:22:00,image,Yoga session this morning really helped clear my mind ?????,FALSE,T008,es
P00403,U0524,2023-12-23 09:44:00,link,Plastic pollution in oceans needs urgent attention ?? #savetheoceans,FALSE,T001,fr
P00404,U0566,2023-01-28 00:47:00,link,Blockchain applications beyond cryptocurrency are fascinating #blockchain,TRUE,T005,fr
P00405,U0774,2023-10-29 17:47:00,video,Machine learning model training in progress... #datascience,FALSE,T004,es
P00406,U0700,2023-02-08 05:11:00,text,Plastic#pollution#in#oceans#needs#urgent#attention#??#savetheoceans,FALSE,T002,fr
P00407,U0570,2023-05-16 04:10:00,video,Just had the best coffee at this new café downtown! ? #coffee #weekend,FALSE,T005,es
P00408,U0041,2023-03-20 10:38:00,link,Supreme Court ruling on digital privacy rights,FALSE,T001,en
P00409,U0725,2023-06-12 16:14:00,text,Fantastic display of sportsmanship in today's match https://example.com/fakelink,TRUE,T003,de
P00410,U0557,2023-10-02 12:05:00,image,Quantum computing milestones achieved this month ??,FALSE,T006,fr
P00411,U0370,2023-05-31 06:48:00,text,Esports tournament draws record viewership ??,TRUE,T008,fr
